,building,RISK_ID,COUNTRY,LAT,LON,CLC_2012,AREA_m2,13/01/1984,14/01/1984,18/01/1995,24/01/2009,01/02/1983,25/03/1986,26/02/1990,28/02/1990,04/01/1998,11/02/1990,07/02/1996,27/12/1999,25/01/1990,11/02/2009,03/01/2012,28/01/1994,26/12/1999,16/12/2011,01/02/2008,25/11/1992,26/12/1998,16/10/1987,05/12/2013,08/02/1988,13/01/1993,07/01/2005,24/12/1997,27/01/2002,27/02/2010,23/11/1984,03/02/1990,08/02/1990,28/12/2011,30/10/2000,28/10/2013,22/10/1986,18/01/1983,20/01/1986,08/01/1991,18/01/2007,08/12/1993,05/11/1996,11/01/2005,03/12/1999,27/10/2002,27/10/1996,02/03/2008,28/10/1998,02/11/1981,26/12/2011,29/11/1988,28/03/1997,23/01/1993
3934,65832,UKC11_6059,UK,54.60428133,-1.298861198,2,2978.978012,132.0850285,132.0850285,0,0,396.2550855,0,396.2550855,0,0,0,0,0,0,0,0,0,0,0,0,0,6.604251425,0,0,132.0850285,0,8321.356796,1.981275428,132.0850285,0,0,0,0,0,0,0,0,0,0,0,0,0,6.604251425,0,6.604251425,0,0,0,0,0,0,0,0,2.64170057
3935,65833,UKC11_6060,UK,54.60408741,-1.297221576,2,4652.849144,206.3028694,206.3028694,0,0,618.9086082,0,618.9086082,0,0,0,0,0,0,0,0,0,0,0,0,0,10.31514347,0,0,206.3028694,0,12997.08077,3.094543041,206.3028694,0,0,0,0,0,0,0,0,0,0,0,0,0,10.31514347,0,10.31514347,0,0,0,0,0,0,0,0,4.126057388
3936,65834,UKC11_6061,UK,54.6055289,-1.296634928,2,2928.438599,129.8441594,129.8441594,0,0,389.5324782,0,389.5324782,0,0,0,0,0,0,0,0,0,0,0,0,0,6.49220797,0,0,129.8441594,0,8180.182042,1.947662391,129.8441594,0,0,0,0,0,0,0,0,0,0,0,0,0,6.49220797,0,6.49220797,0,0,0,0,0,0,0,0,2.596883188
3937,65835,UKC11_6062,UK,54.60052102,-1.294653113,2,6247.670622,277.0157244,277.0157244,0,0,831.0471733,0,831.0471733,0,0,0,0,0,0,0,0,0,0,0,0,0,13.85078622,0,0,277.0157244,0,17451.99064,4.155235867,277.0157244,0,0,0,0,0,0,0,0,0,0,0,0,0,13.85078622,0,13.85078622,0,0,0,0,0,0,0,0,5.540314489
3938,65836,UKC11_6063,UK,54.60160566,-1.294558435,2,9422.32034,417.7766488,417.7766488,0,0,1253.329946,0,1253.329946,0,0,0,0,0,0,0,0,0,0,0,0,0,20.88883244,0,0,417.7766488,0,26319.92887,6.266649731,417.7766488,0,0,0,0,0,0,0,0,0,0,0,0,0,20.88883244,0,20.88883244,0,0,0,0,0,0,0,0,8.355532975
3939,65837,UKC11_6064,UK,54.60328853,-1.289658337,2,8895.674734,394.4256876,394.4256876,0,0,1183.277063,0,1183.277063,0,0,0,0,0,0,0,0,0,0,0,0,0,19.72128438,0,0,394.4256876,0,24848.81832,5.916385314,394.4256876,0,0,0,0,0,0,0,0,0,0,0,0,0,19.72128438,0,19.72128438,0,0,0,0,0,0,0,0,7.888513752
3940,65838,UKC11_6065,UK,54.60441587,-1.291018599,2,3922.889902,173.9371766,173.9371766,0,0,521.8115297,0,521.8115297,0,0,0,0,0,0,0,0,0,0,0,0,0,8.696858829,0,0,173.9371766,0,10958.04212,2.609057649,173.9371766,0,0,0,0,0,0,0,0,0,0,0,0,0,8.696858829,0,8.696858829,0,0,0,0,0,0,0,0,3.478743531
3941,65839,UKC11_6066,UK,54.60464879,-1.290297911,2,3350.791524,148.5708831,148.5708831,0,0,445.7126492,0,445.7126492,0,0,0,0,0,0,0,0,0,0,0,0,0,7.428544154,0,0,148.5708831,0,9359.965634,2.228563246,148.5708831,0,0,0,0,0,0,0,0,0,0,0,0,0,7.428544154,0,7.428544154,0,0,0,0,0,0,0,0,2.971417662
3942,65840,UKC11_6067,UK,54.60523189,-1.289839056,2,9641.019069,427.4735407,427.4735407,0,0,1282.420622,0,1282.420622,0,0,0,0,0,0,0,0,0,0,0,0,0,21.37367704,0,0,427.4735407,0,26930.83307,6.412103111,427.4735407,0,0,0,0,0,0,0,0,0,0,0,0,0,21.37367704,0,21.37367704,0,0,0,0,0,0,0,0,8.549470814
3943,65841,UKC11_6068,UK,54.60493225,-1.28752847,2,3213.047761,142.4634567,142.4634567,0,0,427.3903701,0,427.3903701,0,0,0,0,0,0,0,0,0,0,0,0,0,7.123172835,0,0,142.4634567,0,8975.197772,2.136951851,142.4634567,0,0,0,0,0,0,0,0,0,0,0,0,0,7.123172835,0,7.123172835,0,0,0,0,0,0,0,0,2.849269134
3944,65842,UKC11_6069,UK,54.59643247,-1.281422233,3,10992.57016,24.37000099,487.4000199,0,0,1462.20006,0,24.37000099,0,0,0,0,0,0,0,0,0,0,0,0,0,487.4000199,0,0,487.4000199,0,22907.80093,4.874000199,487.4000199,0,0,0,0,0,0,0,0,0,0,0,0,0,24.37000099,0,24.37000099,0,0,0,0,0,0,0,0,7.311000298
3945,65843,UKC11_6070,UK,54.59565655,-1.280156583,3,6099.772759,13.52290375,270.458075,0,0,811.3742251,0,13.52290375,0,0,0,0,0,0,0,0,0,0,0,0,0,270.458075,0,0,270.458075,0,12711.52953,2.70458075,270.458075,0,0,0,0,0,0,0,0,0,0,0,0,0,13.52290375,0,13.52290375,0,0,0,0,0,0,0,0,4.056871125
3946,65844,UKC11_6071,UK,54.59627575,-1.278777938,3,9627.820443,21.34441631,426.8883263,0,0,1280.664979,0,21.34441631,0,0,0,0,0,0,0,0,0,0,0,0,0,426.8883263,0,0,426.8883263,0,20063.75134,4.268883263,426.8883263,0,0,0,0,0,0,0,0,0,0,0,0,0,21.34441631,0,21.34441631,0,0,0,0,0,0,0,0,6.403324894
3947,65845,UKC11_6072,UK,54.5993085,-1.284384227,2,8815.407481,390.8667146,390.8667146,0,0,1172.600144,0,1172.600144,0,0,0,0,0,0,0,0,0,0,0,0,0,19.54333573,0,0,390.8667146,0,24624.60302,5.863000719,390.8667146,0,0,0,0,0,0,0,0,0,0,0,0,0,19.54333573,0,19.54333573,0,0,0,0,0,0,0,0,7.817334292
3948,65846,UKC11_6073,UK,54.59781107,-1.281122007,2,2437.371141,108.0706992,108.0706992,0,0,324.2120975,0,324.2120975,0,0,0,0,0,0,0,0,0,0,0,0,0,5.403534958,0,0,108.0706992,0,6808.454047,1.621060487,108.0706992,0,0,0,0,0,0,0,0,0,0,0,0,0,5.403534958,0,5.403534958,0,0,0,0,0,0,0,0,2.161413983
3949,65847,UKC11_6074,UK,54.59963263,-1.273879376,3,5097.440111,226.0156066,226.0156066,0,0,678.0468197,0,678.0468197,0,0,0,0,0,0,0,0,0,0,0,0,0,11.30078033,0,0,226.0156066,0,14238.98321,3.390234098,226.0156066,0,0,0,0,0,0,0,0,0,0,0,0,0,11.30078033,0,11.30078033,0,0,0,0,0,0,0,0,4.520312131
3950,65848,UKC11_6075,UK,54.6019799,-1.282376291,2,7248.231818,321.3796485,321.3796485,0,0,964.1389454,0,964.1389454,0,0,0,0,0,0,0,0,0,0,0,0,0,16.06898242,0,0,321.3796485,0,20246.91785,4.820694727,321.3796485,0,0,0,0,0,0,0,0,0,0,0,0,0,16.06898242,0,16.06898242,0,0,0,0,0,0,0,0,6.427592969
3951,65849,UKC11_6076,UK,54.60297055,-1.278423241,2,5959.393989,264.233815,264.233815,0,0,792.701445,0,792.701445,0,0,0,0,0,0,0,0,0,0,0,0,0,13.21169075,0,0,264.233815,0,16646.73035,3.963507225,264.233815,0,0,0,0,0,0,0,0,0,0,0,0,0,13.21169075,0,13.21169075,0,0,0,0,0,0,0,0,5.2846763
3952,65850,UKC11_6077,UK,54.60408438,-1.281129419,2,4352.249823,192.9745838,192.9745838,0,0,578.9237513,0,578.9237513,0,0,0,0,0,0,0,0,0,0,0,0,0,9.648729188,0,0,192.9745838,0,12157.39878,2.894618757,192.9745838,0,0,0,0,0,0,0,0,0,0,0,0,0,9.648729188,0,9.648729188,0,0,0,0,0,0,0,0,3.859491675
3953,65851,UKC11_6078,UK,54.6046231,-1.282838815,2,4164.700707,184.6588358,184.6588358,0,0,553.9765074,0,553.9765074,0,0,0,0,0,0,0,0,0,0,0,0,0,9.23294179,0,0,184.6588358,0,11633.50666,2.769882537,184.6588358,0,0,0,0,0,0,0,0,0,0,0,0,0,9.23294179,0,9.23294179,0,0,0,0,0,0,0,0,3.693176716
3954,65852,UKC11_6079,UK,54.60495984,-1.283632881,2,5987.338124,265.4728311,265.4728311,0,0,796.4184934,0,796.4184934,0,0,0,0,0,0,0,0,0,0,0,0,0,13.27364156,0,0,265.4728311,0,16724.78836,3.982092467,265.4728311,0,0,0,0,0,0,0,0,0,0,0,0,0,13.27364156,0,13.27364156,0,0,0,0,0,0,0,0,5.309456623
3955,65853,UKC11_6080,UK,54.60369434,-1.280332408,2,6533.803635,289.7025879,289.7025879,0,0,869.1077636,0,869.1077636,0,0,0,0,0,0,0,0,0,0,0,0,0,14.48512939,0,0,289.7025879,0,18251.26304,4.345538818,289.7025879,0,0,0,0,0,0,0,0,0,0,0,0,0,14.48512939,0,14.48512939,0,0,0,0,0,0,0,0,5.794051757
3956,65854,UKC11_6081,UK,54.60410943,-1.27925644,2,5964.434352,264.4572998,264.4572998,0,0,793.3718995,0,793.3718995,0,0,0,0,0,0,0,0,0,0,0,0,0,13.22286499,0,0,264.4572998,0,16660.80989,3.966859498,264.4572998,0,0,0,0,0,0,0,0,0,0,0,0,0,13.22286499,0,13.22286499,0,0,0,0,0,0,0,0,5.289145997
3957,65855,UKC11_6082,UK,54.60370477,-1.278223747,2,6031.801823,267.4443089,267.4443089,0,0,802.3329267,0,802.3329267,0,0,0,0,0,0,0,0,0,0,0,0,0,13.37221545,0,0,267.4443089,0,16848.99146,4.011664634,267.4443089,0,0,0,0,0,0,0,0,0,0,0,0,0,13.37221545,0,13.37221545,0,0,0,0,0,0,0,0,5.348886178
3958,65856,UKC11_6083,UK,54.6047556,-1.279053968,2,4009.280731,177.7676631,177.7676631,0,0,533.3029893,0,533.3029893,0,0,0,0,0,0,0,0,0,0,0,0,0,8.888383154,0,0,177.7676631,0,11199.36277,2.666514946,177.7676631,0,0,0,0,0,0,0,0,0,0,0,0,0,8.888383154,0,8.888383154,0,0,0,0,0,0,0,0,3.555353262
3959,65857,UKC11_6084,UK,54.6055572,-1.27817012,2,5983.705368,265.3117582,265.3117582,0,0,795.9352746,0,795.9352746,0,0,0,0,0,0,0,0,0,0,0,0,0,13.26558791,0,0,265.3117582,0,16714.64077,3.979676373,265.3117582,0,0,0,0,0,0,0,0,0,0,0,0,0,13.26558791,0,13.26558791,0,0,0,0,0,0,0,0,5.306235164
3960,65858,UKC11_6085,UK,54.60243116,-1.269692469,2,3074.138724,136.3043632,136.3043632,0,0,408.9130897,0,408.9130897,0,0,0,0,0,0,0,0,0,0,0,0,0,6.815218161,0,0,136.3043632,0,8587.174883,2.044565448,136.3043632,0,0,0,0,0,0,0,0,0,0,0,0,0,6.815218161,0,6.815218161,0,0,0,0,0,0,0,0,2.726087264
3961,65859,UKC11_6086,UK,54.60263532,-1.269027351,2,4143.132328,183.7025145,183.7025145,0,0,551.1075436,0,551.1075436,0,0,0,0,0,0,0,0,0,0,0,0,0,9.185125727,0,0,183.7025145,0,11573.25842,2.755537718,183.7025145,0,0,0,0,0,0,0,0,0,0,0,0,0,9.185125727,0,9.185125727,0,0,0,0,0,0,0,0,3.674050291
3962,65860,UKC11_6087,UK,54.6035584,-1.27603737,2,5491.041046,243.4674946,243.4674946,0,0,730.4024838,0,730.4024838,0,0,0,0,0,0,0,0,0,0,0,0,0,12.17337473,0,0,243.4674946,0,15338.45216,3.652012419,243.4674946,0,0,0,0,0,0,0,0,0,0,0,0,0,12.17337473,0,12.17337473,0,0,0,0,0,0,0,0,4.869349892
3963,65861,UKC11_6088,UK,54.60569568,-1.271899974,3,9771.762999,433.2706012,433.2706012,0,0,1299.811804,0,1299.811804,0,0,0,0,0,0,0,0,0,0,0,0,0,21.66353006,0,0,433.2706012,0,27296.04788,6.499059018,433.2706012,0,0,0,0,0,0,0,0,0,0,0,0,0,21.66353006,0,21.66353006,0,0,0,0,0,0,0,0,8.665412024
3964,65862,UKC11_6089,UK,54.6061853,-1.300501193,2,2262.043,100.2968175,100.2968175,0,0,300.8904526,0,300.8904526,0,0,0,0,0,0,0,0,0,0,0,0,0,5.014840877,0,0,100.2968175,0,6318.699505,1.504452263,100.2968175,0,0,0,0,0,0,0,0,0,0,0,0,0,5.014840877,0,5.014840877,0,0,0,0,0,0,0,0,2.005936351
3965,65863,UKC11_6090,UK,54.60977268,-1.304451096,2,6795.846187,903.9639101,2118.288763,0,0,3026.772492,0,2118.288763,3.013213034,0,0,0,0,0,0,0,0,0,0,0,0,301.3213034,0,0,903.9639101,0,18983.24211,301.3213034,2118.288763,0,0,0,0,0,0,0,0,0,0,0,0,0,15.06606517,0,301.3213034,0,0,3.013213034,0,0,0,0,0,6.026426067
3966,65864,UKC11_6091,UK,54.60994566,-1.302144933,2,14645.06336,649.3480662,649.3480662,0,0,1948.044199,0,1948.044199,0,0,0,0,0,0,0,0,0,0,0,0,0,32.46740331,0,0,649.3480662,0,40908.92817,9.740220994,649.3480662,0,0,0,0,0,0,0,0,0,0,0,0,0,32.46740331,0,32.46740331,0,0,0,0,0,0,0,0,12.98696132
3967,65865,UKC11_6092,UK,54.61148624,-1.304353292,2,6566.291366,873.4291881,2046.735731,0,0,2924.532065,0,2046.735731,2.911430627,0,0,0,0,0,0,0,0,0,0,0,0,291.1430627,0,0,873.4291881,0,18342.01295,291.1430627,2046.735731,0,0,0,0,0,0,0,0,0,0,0,0,0,14.55715314,0,291.1430627,0,0,2.911430627,0,0,0,0,0,5.822861254
3968,65866,UKC11_6093,UK,54.61192745,-1.301544381,2,5861.25762,259.8825425,259.8825425,0,0,779.6476274,0,779.6476274,0,0,0,0,0,0,0,0,0,0,0,0,0,12.99412712,0,0,259.8825425,0,16372.60018,3.898238137,259.8825425,0,0,0,0,0,0,0,0,0,0,0,0,0,12.99412712,0,12.99412712,0,0,0,0,0,0,0,0,5.19765085
3969,65867,UKC11_6094,UK,54.60951359,-1.299669388,2,4369.842022,193.754605,193.754605,0,0,581.263815,0,581.263815,0,0,0,0,0,0,0,0,0,0,0,0,0,9.68773025,0,0,193.754605,0,12206.54012,2.906319075,193.754605,0,0,0,0,0,0,0,0,0,0,0,0,0,9.68773025,0,9.68773025,0,0,0,0,0,0,0,0,3.8750921
3970,65868,UKC11_6095,UK,54.60822007,-1.293191838,2,2356.375134,104.4794139,104.4794139,0,0,313.4382418,0,313.4382418,0,0,0,0,0,0,0,0,0,0,0,0,0,5.223970696,0,0,104.4794139,0,6582.203077,1.567191209,104.4794139,0,0,0,0,0,0,0,0,0,0,0,0,0,5.223970696,0,5.223970696,0,0,0,0,0,0,0,0,2.089588278
3971,65869,UKC11_6096,UK,54.60933633,-1.292169385,2,197.9300695,8.776029485,8.776029485,0,0,26.32808846,0,26.32808846,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438801474,0,0,8.776029485,0,552.8898576,0.131640442,8.776029485,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438801474,0,0.438801474,0,0,0,0,0,0,0,0,0.17552059
3972,65870,UKC11_6097,UK,54.60698222,-1.288331586,2,11445.59917,507.4868919,507.4868919,0,0,1522.460676,0,1522.460676,0,0,0,0,0,0,0,0,0,0,0,0,0,25.37434459,0,0,507.4868919,0,31971.67419,7.612303378,507.4868919,0,0,0,0,0,0,0,0,0,0,0,0,0,25.37434459,0,25.37434459,0,0,0,0,0,0,0,0,10.14973784
3973,65871,UKC11_6098,UK,54.60800752,-1.287013024,2,3549.722496,157.3912916,157.3912916,0,0,472.1738749,0,472.1738749,0,0,0,0,0,0,0,0,0,0,0,0,0,7.869564581,0,0,157.3912916,0,9915.651372,2.360869374,157.3912916,0,0,0,0,0,0,0,0,0,0,0,0,0,7.869564581,0,7.869564581,0,0,0,0,0,0,0,0,3.147825832
3974,65872,UKC11_6099,UK,54.60915181,-1.286495663,2,3290.348942,145.890917,145.890917,0,0,437.6727509,0,437.6727509,0,0,0,0,0,0,0,0,0,0,0,0,0,7.294545848,0,0,145.890917,0,9191.127768,2.188363754,145.890917,0,0,0,0,0,0,0,0,0,0,0,0,0,7.294545848,0,7.294545848,0,0,0,0,0,0,0,0,2.917818339
3975,65873,UKC11_6100,UK,54.60909739,-1.286027577,2,5739.996135,254.5059245,254.5059245,0,0,763.5177736,0,763.5177736,0,0,0,0,0,0,0,0,0,0,0,0,0,12.72529623,0,0,254.5059245,0,16033.87325,3.817588868,254.5059245,0,0,0,0,0,0,0,0,0,0,0,0,0,12.72529623,0,12.72529623,0,0,0,0,0,0,0,0,5.09011849
3976,65874,UKC11_6101,UK,54.6104938,-1.288285714,2,2379.913394,105.5230778,105.5230778,0,0,316.5692334,0,316.5692334,0,0,0,0,0,0,0,0,0,0,0,0,0,5.27615389,0,0,105.5230778,0,6647.953901,1.582846167,105.5230778,0,0,0,0,0,0,0,0,0,0,0,0,0,5.27615389,0,5.27615389,0,0,0,0,0,0,0,0,2.110461556
3977,65875,UKC11_6102,UK,54.612745,-1.300891637,2,5306.037525,235.2646159,235.2646159,0,0,705.7938476,0,705.7938476,0,0,0,0,0,0,0,0,0,0,0,0,0,11.76323079,0,0,235.2646159,0,14821.6708,3.528969238,235.2646159,0,0,0,0,0,0,0,0,0,0,0,0,0,11.76323079,0,11.76323079,0,0,0,0,0,0,0,0,4.705292318
3978,65876,UKC11_6103,UK,54.61297863,-1.30548869,2,4220.903282,561.4524122,1315.670153,0,0,1879.929827,0,1315.670153,1.871508041,0,0,0,0,0,0,0,0,0,0,0,0,187.1508041,0,0,561.4524122,0,11790.50066,187.1508041,1315.670153,0,0,0,0,0,0,0,0,0,0,0,0,0,9.357540203,0,187.1508041,0,0,1.871508041,0,0,0,0,0,3.743016081
3979,65877,UKC11_6104,UK,54.61213205,-1.296398815,2,8028.852203,355.9916078,355.9916078,0,0,1067.974823,0,1067.974823,0,0,0,0,0,0,0,0,0,0,0,0,0,17.79958039,0,0,355.9916078,0,22427.47129,5.339874117,355.9916078,0,0,0,0,0,0,0,0,0,0,0,0,0,17.79958039,0,17.79958039,0,0,0,0,0,0,0,0,7.119832156
3980,65878,UKC11_6105,UK,54.6133869,-1.29904492,2,6265.306861,277.7976984,277.7976984,0,0,833.3930952,0,833.3930952,0,0,0,0,0,0,0,0,0,0,0,0,0,13.88988492,0,0,277.7976984,0,17501.255,4.166965476,277.7976984,0,0,0,0,0,0,0,0,0,0,0,0,0,13.88988492,0,13.88988492,0,0,0,0,0,0,0,0,5.555953968
3981,65879,UKC11_6106,UK,54.61348818,-1.297765318,2,7465.139136,330.997111,330.997111,0,0,992.9913329,0,992.9913329,0,0,0,0,0,0,0,0,0,0,0,0,0,16.54985555,0,0,330.997111,0,20852.81799,4.964956664,330.997111,0,0,0,0,0,0,0,0,0,0,0,0,0,16.54985555,0,16.54985555,0,0,0,0,0,0,0,0,6.619942219
3982,65880,UKC11_6107,UK,54.61408601,-1.296804055,2,2405.32139,106.649644,106.649644,0,0,319.9489319,0,319.9489319,0,0,0,0,0,0,0,0,0,0,0,0,0,5.332482198,0,0,106.649644,0,6718.927569,1.599744659,106.649644,0,0,0,0,0,0,0,0,0,0,0,0,0,5.332482198,0,5.332482198,0,0,0,0,0,0,0,0,2.132992879
3983,65881,UKC11_6108,UK,54.61619335,-1.303999291,2,4082.147338,180.9984986,180.9984986,0,0,542.9954958,0,542.9954958,0,0,0,0,0,0,0,0,0,0,0,0,0,9.04992493,0,0,180.9984986,0,11402.90541,2.714977479,180.9984986,0,0,0,0,0,0,0,0,0,0,0,0,0,9.04992493,0,9.04992493,0,0,0,0,0,0,0,0,3.619969972
3984,65882,UKC11_6109,UK,54.61669808,-1.3042866,2,2907.621369,128.9211434,128.9211434,0,0,386.7634301,0,386.7634301,0,0,0,0,0,0,0,0,0,0,0,0,0,6.446057168,0,0,128.9211434,0,8122.032032,1.93381715,128.9211434,0,0,0,0,0,0,0,0,0,0,0,0,0,6.446057168,0,6.446057168,0,0,0,0,0,0,0,0,2.578422867
3985,65883,UKC11_6110,UK,54.61552296,-1.296676251,2,6296.375397,279.1752475,279.1752475,0,0,837.5257425,0,837.5257425,0,0,0,0,0,0,0,0,0,0,0,0,0,13.95876237,0,0,279.1752475,0,17588.04059,4.187628712,279.1752475,0,0,0,0,0,0,0,0,0,0,0,0,0,13.95876237,0,13.95876237,0,0,0,0,0,0,0,0,5.58350495
3986,65884,UKC11_6111,UK,54.61636237,-1.296194727,2,8783.349182,389.4452803,389.4452803,0,0,1168.335841,0,1168.335841,0,0,0,0,0,0,0,0,0,0,0,0,0,19.47226402,0,0,389.4452803,0,24535.05266,5.841679205,389.4452803,0,0,0,0,0,0,0,0,0,0,0,0,0,19.47226402,0,19.47226402,0,0,0,0,0,0,0,0,7.788905607
3987,65885,UKC11_6112,UK,54.61661442,-1.297982652,2,11439.21026,507.2036139,507.2036139,0,0,1521.610842,0,1521.610842,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3601807,0,0,507.2036139,0,31953.82768,7.608054209,507.2036139,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3601807,0,25.3601807,0,0,0,0,0,0,0,0,10.14407228
3988,65886,UKC11_6113,UK,54.61307249,-1.295109444,2,13426.59672,595.3224238,595.3224238,0,0,1785.967271,0,1785.967271,0,0,0,0,0,0,0,0,0,0,0,0,0,29.76612119,0,0,595.3224238,0,37505.3127,8.929836357,595.3224238,0,0,0,0,0,0,0,0,0,0,0,0,0,29.76612119,0,29.76612119,0,0,0,0,0,0,0,0,11.90644848
3989,65887,UKC11_6114,UK,54.61347086,-1.292406207,2,8286.18955,367.401699,367.401699,0,0,1102.205097,0,1102.205097,0,0,0,0,0,0,0,0,0,0,0,0,0,18.37008495,0,0,367.401699,0,23146.30704,5.511025485,367.401699,0,0,0,0,0,0,0,0,0,0,0,0,0,18.37008495,0,18.37008495,0,0,0,0,0,0,0,0,7.34803398
3990,65888,UKC11_6115,UK,54.61213691,-1.289580394,2,6820.286549,302.4049656,302.4049656,0,0,907.2148967,0,907.2148967,0,0,0,0,0,0,0,0,0,0,0,0,0,15.12024828,0,0,302.4049656,0,19051.51283,4.536074484,302.4049656,0,0,0,0,0,0,0,0,0,0,0,0,0,15.12024828,0,15.12024828,0,0,0,0,0,0,0,0,6.048099311
3991,65889,UKC11_6116,UK,54.61259151,-1.291004103,2,13505.69137,598.8294049,598.8294049,0,0,1796.488215,0,1796.488215,0,0,0,0,0,0,0,0,0,0,0,0,0,29.94147024,0,0,598.8294049,0,37726.25251,8.982441073,598.8294049,0,0,0,0,0,0,0,0,0,0,0,0,0,29.94147024,0,29.94147024,0,0,0,0,0,0,0,0,11.9765881
3992,65890,UKC11_6117,UK,54.61206342,-1.288388205,2,3999.019949,177.3127099,177.3127099,0,0,531.9381296,0,531.9381296,0,0,0,0,0,0,0,0,0,0,0,0,0,8.865635493,0,0,177.3127099,0,11170.70072,2.659690648,177.3127099,0,0,0,0,0,0,0,0,0,0,0,0,0,8.865635493,0,8.865635493,0,0,0,0,0,0,0,0,3.546254197
3993,65891,UKC11_6118,UK,54.61695593,-1.288306242,2,10604.97283,470.2143261,470.2143261,0,0,1410.642978,0,1410.642978,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5107163,0,0,470.2143261,0,29623.50254,7.053214891,470.2143261,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5107163,0,23.5107163,0,0,0,0,0,0,0,0,9.404286521
3994,65892,UKC11_6119,UK,54.60813242,-1.28550363,2,4794.375104,212.5779947,212.5779947,0,0,637.7339842,0,637.7339842,0,0,0,0,0,0,0,0,0,0,0,0,0,10.62889974,0,0,212.5779947,0,13392.41367,3.188669921,212.5779947,0,0,0,0,0,0,0,0,0,0,0,0,0,10.62889974,0,10.62889974,0,0,0,0,0,0,0,0,4.251559895
3995,65893,UKC11_6120,UK,54.60659898,-1.279088959,3,7180.963167,318.397021,318.397021,0,0,955.1910629,0,955.1910629,0,0,0,0,0,0,0,0,0,0,0,0,0,15.91985105,0,0,318.397021,0,20059.01232,4.775955315,318.397021,0,0,0,0,0,0,0,0,0,0,0,0,0,15.91985105,0,15.91985105,0,0,0,0,0,0,0,0,6.367940419
3996,65894,UKC11_6121,UK,54.6075169,-1.279454579,3,6411.18131,284.2656316,284.2656316,0,0,852.7968947,0,852.7968947,0,0,0,0,0,0,0,0,0,0,0,0,0,14.21328158,0,0,284.2656316,0,17908.73479,4.263984474,284.2656316,0,0,0,0,0,0,0,0,0,0,0,0,0,14.21328158,0,14.21328158,0,0,0,0,0,0,0,0,5.685312631
3997,65895,UKC11_6122,UK,54.60898318,-1.278163701,2,11325.19835,502.1484352,502.1484352,0,0,1506.445305,0,1506.445305,0,0,0,0,0,0,0,0,0,0,0,0,0,25.10742176,0,0,502.1484352,0,31635.35142,7.532226527,502.1484352,0,0,0,0,0,0,0,0,0,0,0,0,0,25.10742176,0,25.10742176,0,0,0,0,0,0,0,0,10.0429687
3998,65896,UKC11_6123,UK,54.61016752,-1.285096652,2,8197.515934,363.4699959,363.4699959,0,0,1090.409988,0,1090.409988,0,0,0,0,0,0,0,0,0,0,0,0,0,18.17349979,0,0,363.4699959,0,22898.60974,5.452049938,363.4699959,0,0,0,0,0,0,0,0,0,0,0,0,0,18.17349979,0,18.17349979,0,0,0,0,0,0,0,0,7.269399918
3999,65897,UKC11_6124,UK,54.60973218,-1.275680586,2,3328.643053,147.5888411,147.5888411,0,0,442.7665233,0,442.7665233,0,0,0,0,0,0,0,0,0,0,0,0,0,7.379442056,0,0,147.5888411,0,9298.09699,2.213832617,147.5888411,0,0,0,0,0,0,0,0,0,0,0,0,0,7.379442056,0,7.379442056,0,0,0,0,0,0,0,0,2.951776822
4000,65898,UKC11_6125,UK,54.61026145,-1.280651359,2,3566.44267,158.1326481,158.1326481,0,0,474.3979443,0,474.3979443,0,0,0,0,0,0,0,0,0,0,0,0,0,7.906632405,0,0,158.1326481,0,9962.35683,2.371989721,158.1326481,0,0,0,0,0,0,0,0,0,0,0,0,0,7.906632405,0,7.906632405,0,0,0,0,0,0,0,0,3.162652962
4001,65899,UKC11_6126,UK,54.61136295,-1.279763207,2,10618.0802,470.7954943,470.7954943,0,0,1412.386483,0,1412.386483,0,0,0,0,0,0,0,0,0,0,0,0,0,23.53977471,0,0,470.7954943,0,29660.11614,7.061932414,470.7954943,0,0,0,0,0,0,0,0,0,0,0,0,0,23.53977471,0,23.53977471,0,0,0,0,0,0,0,0,9.415909886
4002,65900,UKC11_6127,UK,54.60974416,-1.277723176,2,8047.397531,356.8138898,356.8138898,0,0,1070.44167,0,1070.44167,0,0,0,0,0,0,0,0,0,0,0,0,0,17.84069449,0,0,356.8138898,0,22479.27506,5.352208348,356.8138898,0,0,0,0,0,0,0,0,0,0,0,0,0,17.84069449,0,17.84069449,0,0,0,0,0,0,0,0,7.136277797
4003,65901,UKC11_6128,UK,54.61098658,-1.277541878,2,7038.495694,312.0801498,312.0801498,0,0,936.2404495,0,936.2404495,0,0,0,0,0,0,0,0,0,0,0,0,0,15.60400749,0,0,312.0801498,0,19661.04944,4.681202247,312.0801498,0,0,0,0,0,0,0,0,0,0,0,0,0,15.60400749,0,15.60400749,0,0,0,0,0,0,0,0,6.241602997
