,ID_,building,COUNTRY,CLC_2012,AREA_m2,07/02/2020,10/02/2020,15/02/2020,04/10/2020,31/10/2020,23/03/2021,LAT,LON
7600,7600_UKC11,house,UK,2,61.70885007,0,0,0,0,0,0,54.52139849,-1.356812068
7601,7601_UKC11,house,UK,2,143.3832225,0,0,0,0,0,0,54.52152107,-1.356749024
7602,7602_UKC11,house,UK,2,160.9295438,0,0,0,0,0,0,54.52169041,-1.356653358
7603,7603_UKC11,house,UK,2,99.8697809,0,0,0,0,0,0,54.52182287,-1.35658199
7604,7604_UKC11,house,UK,2,61.76338485,0,0,0,0,0,0,54.52177975,-1.35634439
7605,7605_UKC11,house,UK,2,125.3130662,0,0,0,0,0,0,54.52174884,-1.356091541
7606,7606_UKC11,house,UK,2,116.3453479,0,0,0,0,0,0,54.52169844,-1.355796481
7607,7607_UKC11,house,UK,2,129.3444804,0,0,0,0,0,0,54.52164665,-1.355502933
7608,7608_UKC11,house,UK,2,133.1804646,0,0,0,0,0,0,54.52159571,-1.355201967
7609,7609_UKC11,house,UK,2,252.170978,0,0,0,0,0,0,54.52163437,-1.354855131
7610,7610_UKC11,house,UK,2,105.3537423,0,0,0,0,0,0,54.52184862,-1.35474363
7611,7611_UKC11,house,UK,2,112.2287956,0,0,0,0,0,0,54.52200546,-1.354661192
7612,7612_UKC11,house,UK,2,116.6185914,0,0,0,0,0,0,54.52218845,-1.354554065
7613,7613_UKC11,house,UK,2,102.2022446,0,0,0,0,0,0,54.52235865,-1.354456733
7614,7614_UKC11,house,UK,2,99.24670917,0,0,0,0,0,0,54.52253253,-1.354364766
7615,7615_UKC11,house,UK,2,77.67879388,0,0,0,0,0,0,54.52347423,-1.354582108
7616,7616_UKC11,house,UK,2,87.56918771,0,0,0,0,0,0,54.52340222,-1.354494938
7617,7617_UKC11,house,UK,2,58.32512101,0,0,0,0,0,0,54.52330489,-1.354406104
7618,7618_UKC11,house,UK,2,122.5932469,0,0,0,0,0,0,54.5227199,-1.354309021
7619,7619_UKC11,house,UK,2,55.3883247,0,0,0,0,0,0,54.52323819,-1.354334006
7620,7620_UKC11,house,UK,2,131.8192867,0,0,0,0,0,0,54.52286866,-1.354228374
7621,7621_UKC11,house,UK,2,109.1693578,0,0,0,0,0,0,54.52314681,-1.354225178
7622,7622_UKC11,house,UK,2,83.26810108,0,0,0,0,0,0,54.52301755,-1.354210605
7623,7623_UKC11,house,UK,2,167.5396522,0,0,0,0,0,0,54.52321693,-1.358122068
7624,7624_UKC11,house,UK,2,69.04739899,0,0,0,0,0,0,54.52330027,-1.357908408
7625,7625_UKC11,house,UK,2,73.96129194,0,0,0,0,0,0,54.52335804,-1.357732506
7626,7626_UKC11,house,UK,2,84.93932632,0,0,0,0,0,0,54.52340225,-1.357588972
7627,7627_UKC11,house,UK,2,158.379823,0,0,0,0,0,0,54.52345047,-1.357349005
7628,7628_UKC11,house,UK,2,147.6790665,0,0,0,0,0,0,54.52347669,-1.357048048
7629,7629_UKC11,house,UK,2,109.2639747,0,0,0,0,0,0,54.5234831,-1.356745156
7630,7630_UKC11,house,UK,2,80.0867982,0,0,0,0,0,0,54.5234744,-1.356511306
7631,7631_UKC11,house,UK,2,67.97751876,0,0,0,0,0,0,54.52326005,-1.356546836
7632,7632_UKC11,house,UK,2,64.02016083,0,0,0,0,0,0,54.52307915,-1.356623502
7633,7633_UKC11,house,UK,2,153.1495852,0,0,0,0,0,0,54.52312645,-1.356851777
7634,7634_UKC11,house,UK,2,149.2427081,0,0,0,0,0,0,54.52310787,-1.357205008
7635,7635_UKC11,house,UK,2,155.1533046,0,0,0,0,0,0,54.52306431,-1.357499116
7636,7636_UKC11,house,UK,2,145.9704265,0,0,0,0,0,0,54.52295296,-1.357715262
7637,7637_UKC11,house,UK,2,136.3463173,0,0,0,0,0,0,54.52289493,-1.35800084
7638,7638_UKC11,house,UK,2,152.5766502,0,0,0,0,0,0,54.52314396,-1.358407603
7639,7639_UKC11,house,UK,2,156.3384604,0,0,0,0,0,0,54.52274423,-1.358196255
7640,7640_UKC11,house,UK,2,153.4284957,0,0,0,0,0,0,54.52305602,-1.358656977
7641,7641_UKC11,house,UK,2,183.6714675,0,0,0,0,0,0,54.52294413,-1.358861421
7642,7642_UKC11,house,UK,2,118.331599,0,0,0,0,0,0,54.52275752,-1.358736154
7643,7643_UKC11,house,UK,2,155.5551295,0,0,0,0,0,0,54.5226145,-1.358717163
7644,7644_UKC11,house,UK,2,137.8332985,0,0,0,0,0,0,54.52242987,-1.358657545
7645,7645_UKC11,house,UK,2,103.5841321,0,0,0,0,0,0,54.52263086,-1.358138179
7646,7646_UKC11,house,UK,2,91.92244348,0,0,0,0,0,0,54.52253114,-1.358042067
7647,7647_UKC11,house,UK,2,65.1755033,0,0,0,0,0,0,54.52224922,-1.357859532
7648,7648_UKC11,house,UK,2,127.3133256,0,0,0,0,0,0,54.52225844,-1.358611056
7649,7649_UKC11,house,UK,2,134.3703207,0,0,0,0,0,0,54.52208905,-1.358570371
7650,7650_UKC11,house,UK,2,54.40372955,0,0,0,0,0,0,54.52216498,-1.358122453
7651,7651_UKC11,house,UK,2,203.7495232,0,0,0,0,0,0,54.52194004,-1.358153456
7652,7652_UKC11,house,UK,2,86.87410067,0,0,0,0,0,0,54.5219409,-1.358544429
7653,7653_UKC11,house,UK,2,102.7058187,0,0,0,0,0,0,54.52237383,-1.356306225
7654,7654_UKC11,house,UK,2,157.1466912,0,0,0,0,0,0,54.52221946,-1.356387531
7655,7655_UKC11,house,UK,2,78.13021536,0,0,0,0,0,0,54.52208233,-1.356439401
7656,7656_UKC11,house,UK,2,102.9430352,0,0,0,0,0,0,54.52202466,-1.356066759
7657,7657_UKC11,house,UK,2,103.5964338,0,0,0,0,0,0,54.52198076,-1.355813693
7658,7658_UKC11,house,UK,2,92.9296499,0,0,0,0,0,0,54.5219449,-1.355554237
7659,7659_UKC11,house,UK,2,120.2801431,0,0,0,0,0,0,54.5221432,-1.355101016
7660,7660_UKC11,house,UK,2,81.89151737,0,0,0,0,0,0,54.52200859,-1.355183496
7661,7661_UKC11,house,UK,2,140.7081428,0,0,0,0,0,0,54.52230416,-1.355028791
7662,7662_UKC11,house,UK,2,127.6865005,0,0,0,0,0,0,54.52244915,-1.354944419
7663,7663_UKC11,house,UK,2,126.229598,0,0,0,0,0,0,54.52241995,-1.355443954
7664,7664_UKC11,house,UK,2,110.7498472,0,0,0,0,0,0,54.52231054,-1.355731304
7665,7665_UKC11,house,UK,2,96.01701768,0,0,0,0,0,0,54.52232069,-1.355948779
7666,7666_UKC11,house,UK,2,134.4816197,0,0,0,0,0,0,54.52261451,-1.355333589
7667,7667_UKC11,house,UK,2,174.0749882,0,0,0,0,0,0,54.52289158,-1.355768358
7668,7668_UKC11,house,UK,2,151.2189659,0,0,0,0,0,0,54.52261233,-1.355882939
7669,7669_UKC11,house,UK,2,85.13487552,0,0,0,0,0,0,54.52264976,-1.356218701
7670,7670_UKC11,house,UK,2,81.90736904,0,0,0,0,0,0,54.5227558,-1.356179619
7671,7671_UKC11,house,UK,2,118.7173681,0,0,0,0,0,0,54.52289393,-1.356157892
7672,7672_UKC11,house,UK,2,119.5788731,0,0,0,0,0,0,54.52304363,-1.356109025
7673,7673_UKC11,house,UK,2,121.7764349,0,0,0,0,0,0,54.52317904,-1.356066062
7674,7674_UKC11,house,UK,2,144.3054429,0,0,0,0,0,0,54.52344552,-1.356053754
7675,7675_UKC11,house,UK,2,112.7484424,0,0,0,0,0,0,54.52344142,-1.355758578
7676,7676_UKC11,house,UK,2,148.2433951,0,0,0,0,0,0,54.52342874,-1.355445732
7677,7677_UKC11,house,UK,2,82.9904333,0,0,0,0,0,0,54.52336948,-1.355155598
7678,7678_UKC11,house,UK,2,87.19816242,0,0,0,0,0,0,54.52330549,-1.355029768
7679,7679_UKC11,house,UK,2,97.97421632,0,0,0,0,0,0,54.52322232,-1.354922901
7680,7680_UKC11,house,UK,2,204.8315661,0,0,0,0,0,0,54.52262413,-1.354857405
7681,7681_UKC11,house,UK,2,114.4453973,0,0,0,0,0,0,54.52279279,-1.354779682
7682,7682_UKC11,house,UK,2,163.5234202,0,0,0,0,0,0,54.52279607,-1.355161208
7683,7683_UKC11,house,UK,2,95.08743679,0,0,0,0,0,0,54.52299841,-1.355172899
7684,7684_UKC11,house,UK,2,54.058243,0,0,0,0,0,0,54.52313319,-1.354830791
7685,7685_UKC11,house,UK,2,87.57908045,0,0,0,0,0,0,54.52303864,-1.354709978
7686,7686_UKC11,house,UK,2,96.48282446,0,0,0,0,0,0,54.52303218,-1.355389536
7687,7687_UKC11,house,UK,2,97.95951783,0,0,0,0,0,0,54.52307177,-1.355572291
7688,7688_UKC11,house,UK,2,128.9644838,0,0,0,0,0,0,54.56167469,-1.345340122
7689,7689_UKC11,house,UK,2,135.4017128,0,0,0,0,0,0,54.56170577,-1.345108779
7690,7690_UKC11,house,UK,2,61.0519722,0,0,0,0,0,0,54.56174246,-1.344857595
7691,7691_UKC11,house,UK,2,62.8093824,0,0,0,0,0,0,54.56175718,-1.344493582
7692,7692_UKC11,house,UK,2,51.70665576,0,0,0,0,0,0,54.56174444,-1.344778238
7693,7693_UKC11,house,UK,2,58.05337065,0,0,0,0,0,0,54.56174807,-1.344695643
7694,7694_UKC11,house,UK,2,50.58587607,0,0,0,0,0,0,54.5617609,-1.344415234
7695,7695_UKC11,house,UK,2,55.77608007,0,0,0,0,0,0,54.56176473,-1.34433332
7696,7696_UKC11,house,UK,2,56.58693406,0,0,0,0,0,0,54.56176887,-1.344254047
7697,7697_UKC11,church,UK,1,370.6072992,0,0,0,0,0,0,54.56107354,-1.318693327
7698,7698_UKC11,house,UK,2,95.38078195,0,0,0,0,0,0,54.56127441,-1.345699534
7699,7699_UKC11,house,UK,2,80.52098566,0,0,0,0,0,0,54.56120687,-1.345687081
7700,7700_UKC11,house,UK,2,95.3505834,0,0,0,0,0,0,54.56111452,-1.345640678
7701,7701_UKC11,house,UK,2,67.41895477,0,0,0,0,0,0,54.56104684,-1.345604542
7702,7702_UKC11,house,UK,2,52.76001925,0,0,0,0,0,0,54.56095206,-1.345559814
7703,7703_UKC11,house,UK,2,85.98809064,0,0,0,0,0,0,54.56088103,-1.345561627
7704,7704_UKC11,house,UK,2,81.53879588,0,0,0,0,0,0,54.56136463,-1.345719695
7705,7705_UKC11,house,UK,2,96.09999831,0,0,0,0,0,0,54.56143844,-1.345746869
7706,7706_UKC11,house,UK,2,77.98846485,0,0,0,0,0,0,54.56079146,-1.345533728
7707,7707_UKC11,house,UK,2,68.3094717,0,0,0,0,0,0,54.56072228,-1.345498373
7708,7708_UKC11,house,UK,2,85.98247309,0,0,0,0,0,0,54.56063869,-1.345482992
7709,7709_UKC11,house,UK,2,78.466715,0,0,0,0,0,0,54.56056897,-1.34547439
7710,7710_UKC11,house,UK,2,86.23464065,0,0,0,0,0,0,54.56047333,-1.345427678
7711,7711_UKC11,house,UK,2,101.2479477,0,0,0,0,0,0,54.56039201,-1.345408202
7712,7712_UKC11,garage,UK,2,14.21935936,0,0,0,0,0,0,54.56037678,-1.34564709
7713,7713_UKC11,garage,UK,2,18.20816014,0,0,0,0,0,0,54.56034012,-1.345702457
7714,7714_UKC11,house,UK,2,89.00592421,0,0,0,0,0,0,54.52470484,-1.359441242
7715,7715_UKC11,house,UK,2,60.02910118,0,0,0,0,0,0,54.52465691,-1.35961393
7716,7716_UKC11,house,UK,2,114.7254282,0,0,0,0,0,0,54.52460161,-1.359804121
7717,7717_UKC11,house,UK,2,59.38356765,0,0,0,0,0,0,54.52453469,-1.360037167
7718,7718_UKC11,house,UK,2,106.3275685,0,0,0,0,0,0,54.52447337,-1.360382975
7719,7719_UKC11,house,UK,2,99.53691075,0,0,0,0,0,0,54.52429933,-1.360295081
7720,7720_UKC11,house,UK,2,106.7585922,0,0,0,0,0,0,54.52413468,-1.360197209
7721,7721_UKC11,house,UK,2,67.27046246,0,0,0,0,0,0,54.52424494,-1.35979464
7722,7722_UKC11,house,UK,2,106.9829356,0,0,0,0,0,0,54.52430067,-1.35958973
7723,7723_UKC11,house,UK,2,116.4756275,0,0,0,0,0,0,54.5243787,-1.359318036
7724,7724_UKC11,house,UK,2,106.6244482,0,0,0,0,0,0,54.52417893,-1.359190048
7725,7725_UKC11,house,UK,2,93.62139075,0,0,0,0,0,0,54.52402417,-1.359108328
7726,7726_UKC11,house,UK,2,150.0734082,0,0,0,0,0,0,54.52395629,-1.359475596
7727,7727_UKC11,house,UK,2,173.3866111,0,0,0,0,0,0,54.52389936,-1.359772501
7728,7728_UKC11,house,UK,2,153.8201153,0,0,0,0,0,0,54.52380329,-1.360160054
7729,7729_UKC11,house,UK,2,78.83125778,0,0,0,0,0,0,54.52366264,-1.360118318
7730,7730_UKC11,house,UK,2,65.97279524,0,0,0,0,0,0,54.52355789,-1.360059267
7731,7731_UKC11,house,UK,2,112.5185407,0,0,0,0,0,0,54.52344717,-1.359993134
7732,7732_UKC11,house,UK,2,145.7737708,0,0,0,0,0,0,54.52356505,-1.359530185
7733,7733_UKC11,house,UK,2,151.6635011,0,0,0,0,0,0,54.52363184,-1.359252813
7734,7734_UKC11,house,UK,2,156.7217776,0,0,0,0,0,0,54.5237,-1.358982037
7735,7735_UKC11,house,UK,2,56.03105197,0,0,0,0,0,0,54.52351691,-1.358799496
7736,7736_UKC11,house,UK,2,86.03886848,0,0,0,0,0,0,54.52341358,-1.358720885
7737,7737_UKC11,house,UK,2,117.0376665,0,0,0,0,0,0,54.52332371,-1.35901867
7738,7738_UKC11,house,UK,2,99.97788846,0,0,0,0,0,0,54.52323832,-1.35927515
7739,7739_UKC11,house,UK,2,89.97719806,0,0,0,0,0,0,54.52319205,-1.359532781
7740,7740_UKC11,house,UK,2,122.3820704,0,0,0,0,0,0,54.52316675,-1.359829872
7741,7741_UKC11,house,UK,2,139.0251985,0,0,0,0,0,0,54.52478602,-1.359160153
7742,7742_UKC11,house,UK,2,103.8235964,0,0,0,0,0,0,54.52484097,-1.358929161
7743,7743_UKC11,house,UK,2,90.96034239,0,0,0,0,0,0,54.52489669,-1.358661882
7744,7744_UKC11,house,UK,2,116.1313901,0,0,0,0,0,0,54.52496728,-1.358403587
7745,7745_UKC11,house,UK,2,97.25141797,0,0,0,0,0,0,54.52502895,-1.358125584
7746,7746_UKC11,house,UK,2,86.81855643,0,0,0,0,0,0,54.52509197,-1.357859841
7747,7747_UKC11,house,UK,2,59.60912962,0,0,0,0,0,0,54.52512635,-1.357688748
7748,7748_UKC11,house,UK,2,105.2078317,0,0,0,0,0,0,54.52516009,-1.357488832
7749,7749_UKC11,house,UK,2,134.001255,0,0,0,0,0,0,54.52520821,-1.357223722
7750,7750_UKC11,house,UK,2,105.6361535,0,0,0,0,0,0,54.52524828,-1.356905967
7751,7751_UKC11,house,UK,2,85.50382659,0,0,0,0,0,0,54.52528158,-1.356677245
7752,7752_UKC11,house,UK,2,59.19881262,0,0,0,0,0,0,54.52530333,-1.356506059
7753,7753_UKC11,house,UK,2,59.49859584,0,0,0,0,0,0,54.52535764,-1.356390454
7754,7754_UKC11,house,UK,2,84.55975459,0,0,0,0,0,0,54.52537893,-1.356211206
7755,7755_UKC11,house,UK,2,127.8715867,0,0,0,0,0,0,54.52547255,-1.356032092
7756,7756_UKC11,house,UK,2,93.04358105,0,0,0,0,0,0,54.52559627,-1.355633455
7757,7757_UKC11,house,UK,2,96.20174843,0,0,0,0,0,0,54.52542636,-1.355690812
7758,7758_UKC11,house,UK,2,57.79860611,0,0,0,0,0,0,54.52553571,-1.355330103
7759,7759_UKC11,house,UK,2,95.38992269,0,0,0,0,0,0,54.5254539,-1.355263692
7760,7760_UKC11,house,UK,2,124.4129352,0,0,0,0,0,0,54.52529432,-1.355649712
7761,7761_UKC11,garage,UK,2,31.45454731,0,0,0,0,0,0,54.5253886,-1.355519629
7762,7762_UKC11,house,UK,2,88.61476059,0,0,0,0,0,0,54.52511771,-1.355840281
7763,7763_UKC11,house,UK,2,66.42198731,0,0,0,0,0,0,54.5250953,-1.356007455
7764,7764_UKC11,house,UK,2,110.5482806,0,0,0,0,0,0,54.52487645,-1.356198107
7765,7765_UKC11,house,UK,2,106.4571915,0,0,0,0,0,0,54.52472835,-1.356029887
7766,7766_UKC11,house,UK,2,119.6242893,0,0,0,0,0,0,54.52456843,-1.355863938
7767,7767_UKC11,house,UK,2,144.2758243,0,0,0,0,0,0,54.52443461,-1.355699076
7768,7768_UKC11,house,UK,2,102.2796508,0,0,0,0,0,0,54.52427844,-1.355555258
7769,7769_UKC11,house,UK,2,109.5305098,0,0,0,0,0,0,54.52412205,-1.355368788
7770,7770_UKC11,house,UK,2,112.3361829,0,0,0,0,0,0,54.52397897,-1.355218437
7771,7771_UKC11,house,UK,2,77.69339999,0,0,0,0,0,0,54.52384894,-1.355127512
7772,7772_UKC11,house,UK,2,83.20308406,0,0,0,0,0,0,54.52369873,-1.355136964
7773,7773_UKC11,house,UK,2,85.06119469,0,0,0,0,0,0,54.52368776,-1.354928078
7774,7774_UKC11,house,UK,2,91.65787209,0,0,0,0,0,0,54.52532241,-1.35522837
7775,7775_UKC11,house,UK,2,120.8045305,0,0,0,0,0,0,54.52521246,-1.355119124
7776,7776_UKC11,house,UK,2,110.1228256,0,0,0,0,0,0,54.52510512,-1.355095195
7777,7777_UKC11,house,UK,2,103.4321047,0,0,0,0,0,0,54.52497885,-1.355012102
7778,7778_UKC11,house,UK,2,96.3855745,0,0,0,0,0,0,54.5248545,-1.354928216
7779,7779_UKC11,house,UK,2,89.76175952,0,0,0,0,0,0,54.52472837,-1.354850952
7780,7780_UKC11,house,UK,2,89.31226429,0,0,0,0,0,0,54.52459682,-1.354806783
7781,7781_UKC11,house,UK,2,92.64376001,0,0,0,0,0,0,54.52445745,-1.35480428
7782,7782_UKC11,house,UK,2,90.20622135,0,0,0,0,0,0,54.52432639,-1.354743351
7783,7783_UKC11,house,UK,2,89.85492804,0,0,0,0,0,0,54.52419397,-1.354699356
7784,7784_UKC11,house,UK,2,88.87069211,0,0,0,0,0,0,54.52406603,-1.354638782
7785,7785_UKC11,house,UK,2,94.93958635,0,0,0,0,0,0,54.52393266,-1.354586619
7786,7786_UKC11,house,UK,2,89.19343826,0,0,0,0,0,0,54.52380307,-1.354522787
7787,7787_UKC11,industrial,UK,5,5290.410778,6,4,6,0,0,0,54.6167292,-1.172243499
7788,7788_UKC11,industrial,UK,5,994.7105924,1,0,1,0,0,0,54.61722586,-1.172536117
7789,7789_UKC11,industrial,UK,5,876.037107,1,0,1,0,0,0,54.61717691,-1.171300025
7790,7790_UKC11,industrial,UK,5,78.80015588,0,0,0,0,0,0,54.6173172,-1.1709168
7791,7791_UKC11,industrial,UK,5,118.7447113,0,0,0,0,0,0,54.61741924,-1.170920251
7792,7792_UKC11,yes,UK,5,826.3685111,0,0,0,0,0,0,54.64745494,-1.206200118
7793,7793_UKC11,yes,UK,5,826.6456268,0,0,0,0,0,0,54.64774606,-1.206026366
7794,7794_UKC11,yes,UK,5,826.5042853,0,0,0,0,0,0,54.64805247,-1.205844112
7795,7795_UKC11,yes,UK,5,826.3555205,0,0,0,0,0,0,54.64835294,-1.205668717
7796,7796_UKC11,yes,UK,5,336.7505371,0,0,0,0,0,0,54.64799618,-1.205260012
7797,7797_UKC11,yes,UK,5,336.7286061,0,0,0,0,0,0,54.64791038,-1.204969479
7798,7798_UKC11,yes,UK,5,526.2231724,0,0,0,0,0,0,54.64770294,-1.205437496
7799,7799_UKC11,yes,UK,11,115.9235612,0,0,0,0,0,0,54.63844515,-1.1718095
7800,7800_UKC11,yesq,UK,2,137.9627006,0,0,0,0,0,0,54.55585865,-1.275726238
7801,7801_UKC11,industrial,UK,5,125.7776251,0,0,0,0,0,0,54.63336135,-1.177550725
7802,7802_UKC11,industrial,UK,5,12.41761417,0,0,0,0,0,0,54.63348315,-1.17749355
7803,7803_UKC11,yes,UK,5,124.47605,0,0,0,0,0,0,54.6350446,-1.1785589
7804,7804_UKC11,yes,UK,5,84.6568575,0,0,0,0,0,0,54.63522963,-1.178494058
7805,7805_UKC11,industrial,UK,18,1629.532121,1,1,1,0,0,0,54.63750163,-1.174140754
7806,7806_UKC11,industrial,UK,18,255.7921391,0,0,0,0,0,0,54.63777221,-1.173418676
7807,7807_UKC11,industrial,UK,18,343.0338617,0,0,0,0,0,0,54.63792295,-1.17309935
7808,7808_UKC11,industrial,UK,18,600.4018985,0,0,0,0,0,0,54.63809375,-1.17330779
7809,7809_UKC11,industrial,UK,18,67.07920997,0,0,0,0,0,0,54.63809263,-1.173487616
7810,7810_UKC11,industrial,UK,18,74.42139723,0,0,0,0,0,0,54.63798355,-1.17351715
7811,7811_UKC11,industrial,UK,18,27.74913445,0,0,0,0,0,0,54.6379278,-1.17368795
7812,7812_UKC11,industrial,UK,30,337.7821402,0,0,0,0,0,0,54.63809855,-1.1725115
7813,7813_UKC11,industrial,UK,30,18.13584678,0,0,0,0,0,0,54.6382033,-1.1714506
7814,7814_UKC11,industrial,UK,18,158.7246928,0,0,0,0,0,0,54.63775111,-1.174021874
7815,7815_UKC11,industrial,UK,18,1600.468119,1,1,1,0,0,0,54.63791005,-1.174260422
7816,7816_UKC11,industrial,UK,18,58.618104,0,0,0,0,0,0,54.6380473,-1.1739767
7817,7817_UKC11,yes,UK,18,8.68572074,0,0,0,0,0,0,54.63787814,-1.173506516
7818,7818_UKC11,yes,UK,18,8.919469801,0,0,0,0,0,0,54.63784551,-1.17357398
7819,7819_UKC11,yes,UK,18,7.155343871,0,0,0,0,0,0,54.63758665,-1.174506311
7820,7820_UKC11,yes,UK,18,7.94311913,0,0,0,0,0,0,54.63756293,-1.174552882
7821,7821_UKC11,industrial,UK,18,68.53346875,0,0,0,0,0,0,54.6376242,-1.174598767
7822,7822_UKC11,industrial,UK,18,15.1115975,0,0,0,0,0,0,54.63762566,-1.174728611
7823,7823_UKC11,industrial,UK,18,20.84189384,0,0,0,0,0,0,54.63764705,-1.174369288
7824,7824_UKC11,industrial,UK,18,19.48962437,0,0,0,0,0,0,54.63775603,-1.174665701
7825,7825_UKC11,industrial,UK,18,450.7161331,0,0,0,0,0,0,54.63776515,-1.18011835
7826,7826_UKC11,industrial,UK,5,1312.934667,1,1,1,0,0,0,54.63784245,-1.181356516
7827,7827_UKC11,industrial,UK,5,85.17628277,0,0,0,0,0,0,54.6380627,-1.1816276
7828,7828_UKC11,industrial,UK,5,46.09146331,0,0,0,0,0,0,54.63808461,-1.180960766
7829,7829_UKC11,industrial,UK,5,41.48038751,0,0,0,0,0,0,54.63756521,-1.186245523
7830,7830_UKC11,industrial,UK,5,42.47548423,0,0,0,0,0,0,54.63746425,-1.1863628
7831,7831_UKC11,industrial,UK,5,54.57803504,0,0,0,0,0,0,54.63749675,-1.18689115
7832,7832_UKC11,garage,UK,2,29.80145763,0,0,0,0,0,0,54.56154418,-1.345758931
7833,7833_UKC11,house,UK,2,70.61811735,0,0,0,0,0,0,54.56164806,-1.345827266
7834,7834_UKC11,house,UK,2,65.11665535,0,0,0,0,0,0,54.56163516,-1.345940491
7835,7835_UKC11,house,UK,2,49.90703488,0,0,0,0,0,0,54.5611966,-1.343725284
7836,7836_UKC11,house,UK,2,51.6467713,0,0,0,0,0,0,54.56114964,-1.343720013
7837,7837_UKC11,house,UK,2,59.24995338,0,0,0,0,0,0,54.56109782,-1.343713212
7838,7838_UKC11,house,UK,2,54.06045382,0,0,0,0,0,0,54.56124486,-1.343697217
7839,7839_UKC11,house,UK,2,50.77043172,0,0,0,0,0,0,54.56129243,-1.343700468
7840,7840_UKC11,house,UK,2,54.55824057,0,0,0,0,0,0,54.56134193,-1.343675354
7841,7841_UKC11,house,UK,2,52.04572775,0,0,0,0,0,0,54.56139167,-1.343680532
7842,7842_UKC11,yes,UK,2,1705.572799,1,1,1,0,0,0,54.55999897,-1.30180215
7843,7843_UKC11,yes,UK,3,521.4808289,0,0,0,0,0,0,54.5889496,-1.254958237
7844,7844_UKC11,yes,UK,3,495.6565959,0,0,0,0,0,0,54.58853184,-1.255299014
7845,7845_UKC11,yes,UK,3,3254.952899,2,2,2,0,0,0,54.58770755,-1.255858943
7846,7846_UKC11,commercial,UK,2,1517.256765,1,1,1,0,0,0,54.56586032,-1.299677246
7847,7847_UKC11,house,UK,2,105.4605995,0,0,0,0,0,0,54.56159137,-1.346209903
7848,7848_UKC11,house,UK,2,86.69261952,0,0,0,0,0,0,54.561582,-1.346361389
7849,7849_UKC11,house,UK,2,78.28146584,0,0,0,0,0,0,54.56135621,-1.346283923
7850,7850_UKC11,house,UK,2,75.79610219,0,0,0,0,0,0,54.56129952,-1.34625522
7851,7851_UKC11,garage,UK,2,27.26788486,0,0,0,0,0,0,54.56128434,-1.346069087
7852,7852_UKC11,garage,UK,2,21.38345797,0,0,0,0,0,0,54.56125079,-1.346040269
7853,7853_UKC11,house,UK,2,76.64889418,0,0,0,0,0,0,54.56119313,-1.346227157
7854,7854_UKC11,house,UK,2,76.70124933,0,0,0,0,0,0,54.56113729,-1.34620925
7855,7855_UKC11,garage,UK,2,29.811099,0,0,0,0,0,0,54.56111939,-1.346008518
7856,7856_UKC11,garage,UK,2,21.4984676,0,0,0,0,0,0,54.56109275,-1.34596627
7857,7857_UKC11,house,UK,2,79.72814597,0,0,0,0,0,0,54.5603164,-1.345848077
7858,7858_UKC11,house,UK,2,74.67741205,0,0,0,0,0,0,54.56035182,-1.345953684
7859,7859_UKC11,garage,UK,2,18.02334384,0,0,0,0,0,0,54.56041596,-1.346009329
7860,7860_UKC11,garage,UK,2,40.24327176,0,0,0,0,0,0,54.56047647,-1.345793341
7861,7861_UKC11,house,UK,2,73.0304947,0,0,0,0,0,0,54.56049182,-1.345985621
7862,7862_UKC11,house,UK,2,66.56709819,0,0,0,0,0,0,54.56054686,-1.346011988
7863,7863_UKC11,garage,UK,2,24.52623497,0,0,0,0,0,0,54.56060245,-1.345876806
7864,7864_UKC11,garage,UK,2,22.74717613,0,0,0,0,0,0,54.560635,-1.345858332
7865,7865_UKC11,house,UK,2,51.81378247,0,0,0,0,0,0,54.56064844,-1.346070126
7866,7866_UKC11,house,UK,2,89.50890852,0,0,0,0,0,0,54.56071694,-1.346069391
7867,7867_UKC11,house,UK,2,74.53377837,0,0,0,0,0,0,54.56079974,-1.34611343
7868,7868_UKC11,house,UK,2,72.3278365,0,0,0,0,0,0,54.56086729,-1.346120726
7869,7869_UKC11,house,UK,2,99.7559515,0,0,0,0,0,0,54.56096587,-1.346156773
7870,7870_UKC11,house,UK,2,70.69271555,0,0,0,0,0,0,54.56103262,-1.346187449
7871,7871_UKC11,yes,UK,2,353.736925,0,0,0,0,0,0,54.70511745,-1.230939
7872,7872_UKC11,yes,UK,2,353.7132606,0,0,0,0,0,0,54.70521525,-1.23023335
7873,7873_UKC11,yes,UK,2,353.7126305,0,0,0,0,0,0,54.70528815,-1.22950735
7874,7874_UKC11,yes,UK,2,353.7119028,0,0,0,0,0,0,54.70537235,-1.22879255
7875,7875_UKC11,yes,UK,2,327.7406064,0,0,0,0,0,0,54.70431922,-1.229834312
7876,7876_UKC11,yes,UK,2,327.9907793,0,0,0,0,0,0,54.70447376,-1.228985831
7877,7877_UKC11,yes,UK,2,102.6430493,0,0,0,0,0,0,54.70470241,-1.230702026
7878,7878_UKC11,yes,UK,2,102.6905677,0,0,0,0,0,0,54.70455398,-1.230648744
7879,7879_UKC11,yes,UK,2,102.6909373,0,0,0,0,0,0,54.70440662,-1.230587856
7880,7880_UKC11,yes,UK,2,102.6901178,0,0,0,0,0,0,54.70473322,-1.228912956
7881,7881_UKC11,yes,UK,2,102.6897427,0,0,0,0,0,0,54.70488278,-1.228971944
